,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,cls
2747,0.14285714300000002,0.0,0.006396588000000001,0.031982942,0.042643923,0.23027718600000002,0.0042643920000000005,0.526652452,0.010660981000000002,0.0042643920000000005,2
2748,0.054123711,0.0,0.0,0.074742268,0.043814433,0.505154639,0.007731959,0.262886598,0.046391753,0.005154639,0
2749,0.059585492000000004,0.007772021,0.005181347,0.069948187,0.069948187,0.48704663200000003,0.005181347,0.220207254,0.075129534,0.0,0
2750,0.304878049,0.0,0.012195122,0.073170732,0.048780488,0.134146341,0.0,0.37804878,0.0,0.048780488,2
2751,0.375,0.0,0.041666667000000004,0.0,0.0,0.058333333,0.0,0.525,0.0,0.0,2
2752,0.49363057299999996,0.003184713,0.054140127,0.0063694269999999996,0.0063694269999999996,0.012738853999999999,0.0,0.41401273899999996,0.0,0.00955414,2
2753,0.024305556000000002,0.003472222,0.0,0.010416667,0.190972222,0.440972222,0.003472222,0.225694444,0.09375,0.006944444,0
2754,0.013157895,0.019736842,0.0,0.026315789,0.046052632,0.516447368,0.003289474,0.19736842100000002,0.17105263199999998,0.006578947,0
2755,0.11294117599999999,0.049411765,0.011764706000000002,0.058823529000000006,0.014117646999999999,0.254117647,0.002352941,0.46117647100000003,0.028235293999999998,0.007058824,2
2756,0.085299456,0.021778584,0.003629764,0.039927405,0.039927405,0.319419238,0.003629764,0.41197822100000003,0.072595281,0.001814882,2
2757,0.074468085,0.019148936000000002,0.0,0.017021276999999998,0.014893617,0.461702128,0.0,0.336170213,0.076595745,0.0,0
2758,0.063789869,0.030018762,0.00750469,0.024390244,0.03564728,0.373358349,0.005628518000000001,0.348968105,0.10318949300000001,0.00750469,0
2759,0.037151703,0.00619195,0.0,0.009287926,0.08668730699999999,0.566563467,0.00619195,0.15789473699999998,0.10835913300000001,0.021671827,0
2760,0.020547945,0.023972603,0.0,0.02739726,0.19863013699999998,0.417808219,0.006849315,0.20547945199999998,0.099315068,0.0,0
2761,0.048295455,0.019886364,0.0028409090000000004,0.019886364,0.130681818,0.40625,0.0,0.264204545,0.099431818,0.008522726999999999,0
2762,0.075675676,0.024324323999999998,0.002702703,0.016216216000000002,0.127027027,0.375675676,0.008108108000000001,0.281081081,0.083783784,0.005405405,0
2763,0.07592592599999999,0.0018518520000000002,0.005555556,0.031481481,0.055555556,0.357407407,0.0037037040000000004,0.401851852,0.066666667,0.0,2
2764,0.08490566,0.033018868,0.002358491,0.044811320999999994,0.061320755,0.436320755,0.002358491,0.268867925,0.066037736,0.0,0
2765,0.106164384,0.010273973,0.006849315,0.02739726,0.017123288,0.126712329,0.006849315,0.691780822,0.006849315,0.0,2
2766,0.076726343,0.056265985,0.00511509,0.043478261,0.007672634,0.445012788,0.017902813,0.27365728899999997,0.071611253,0.002557545,0
2767,0.073929961,0.048638132,0.001945525,0.038910506,0.027237354,0.377431907,0.003891051,0.35214007799999997,0.07587548599999999,0.0,0
2768,0.030769231,0.08131868099999999,0.004395604,0.074725275,0.015384615,0.4,0.006593407,0.257142857,0.127472527,0.002197802,0
2769,0.03539823,0.076696165,0.0029498529999999997,0.017699115,0.014749263,0.525073746,0.008849558,0.14159292,0.174041298,0.0029498529999999997,0
2770,0.077844311,0.03992016,0.001996008,0.035928144,0.027944112000000004,0.45309381200000004,0.003992016,0.30139720600000003,0.053892216,0.003992016,0
2771,0.06112469400000001,0.004889976,0.0,0.017114914,0.063569682,0.361858191,0.002444988,0.415647922,0.06845965799999999,0.004889976,2
2772,0.102484472,0.0,0.0,0.037267081,0.083850932,0.282608696,0.0,0.468944099,0.02173913,0.00310559,2
2773,0.07027027,0.018918919,0.0,0.027027027000000002,0.078378378,0.354054054,0.005405405,0.391891892,0.054054054000000004,0.0,2
2774,0.116704805,0.013729976999999999,0.0,0.006864989,0.036613272,0.279176201,0.0,0.526315789,0.016018307,0.004576659,2
2775,0.10421286,0.00443459,0.0,0.022172948999999997,0.024390244,0.11751663,0.0,0.727272727,0.0,0.0,2
2776,0.083018868,0.01509434,0.0018867920000000002,0.043396225999999996,0.020754717,0.305660377,0.003773585,0.46037735799999996,0.062264151,0.003773585,2
2777,0.096153846,0.010989011000000002,0.002747253,0.013736264,0.032967033,0.21978022,0.0,0.604395604,0.010989011000000002,0.008241758,2
2778,0.123515439,0.002375297,0.004750594,0.007125891,0.011876485,0.144893112,0.0,0.695961995,0.009501188,0.0,2
2779,0.087962963,0.002314815,0.00462963,0.030092592999999997,0.002314815,0.145833333,0.0,0.719907407,0.006944444,0.0,2
2780,0.106995885,0.0,0.00617284,0.028806584,0.034979424,0.281893004,0.002057613,0.504115226,0.026748971,0.008230453,2
2781,0.15289256199999998,0.006198347,0.008264463,0.012396694,0.026859504,0.119834711,0.0,0.669421488,0.004132231,0.0,2
2782,0.07918552,0.00678733,0.0,0.011312217,0.045248869000000004,0.386877828,0.004524887,0.409502262,0.056561086,0.0,2
2783,0.082379863,0.009153318,0.009153318,0.018306636,0.027459953999999998,0.377574371,0.00228833,0.375286041,0.09382151,0.004576659,0
2784,0.0875,0.0025,0.0025,0.025,0.065,0.3025,0.0,0.475,0.04,0.0,2
2785,0.131147541,0.005464481,0.010928962,0.013661201999999999,0.049180327999999995,0.18852459,0.0,0.581967213,0.016393443,0.00273224,2
2786,0.103585657,0.015936255,0.0,0.027888446,0.043824700999999994,0.243027888,0.0,0.557768924,0.003984064,0.003984064,2
2787,0.070080863,0.008086253,0.0053908359999999995,0.016172507,0.040431267,0.25606469,0.008086253,0.555256065,0.032345013,0.008086253,2
2788,0.115384615,0.0,0.004273504,0.021367521,0.017094017,0.143162393,0.0,0.69017094,0.004273504,0.004273504,2
2789,0.098236776,0.002518892,0.007556675,0.010075566999999999,0.027707809,0.168765743,0.0,0.682619647,0.002518892,0.0,2
2790,0.086826347,0.017964072,0.005988024000000001,0.017964072,0.008982036,0.206586826,0.008982036,0.610778443,0.032934132000000005,0.0029940120000000003,2
2791,0.110328638,0.007042254,0.004694836,0.028169014,0.044600939000000006,0.312206573,0.011737089,0.450704225,0.028169014,0.002347418,2
2792,0.076726343,0.015345269,0.007672634,0.033248082000000005,0.040920716,0.322250639,0.002557545,0.465473146,0.033248082000000005,0.002557545,2
2793,0.06684492,0.010695187,0.0,0.034759358,0.061497326,0.387700535,0.0026737970000000003,0.382352941,0.053475935999999995,0.0,0
2794,0.089385475,0.008379888,0.005586592,0.041899441,0.142458101,0.251396648,0.002793296,0.432960894,0.016759777,0.008379888,2
2795,0.063253012,0.018072289,0.006024096,0.03313253,0.045180723,0.34638554200000005,0.003012048,0.442771084,0.042168675,0.0,2
2796,0.057291667000000004,0.002604167,0.005208333,0.026041667,0.052083332999999996,0.39322916700000005,0.002604167,0.40364583299999995,0.0546875,0.002604167,2
2797,0.079012346,0.019753086,0.0,0.04444444400000001,0.054320988,0.274074074,0.0074074069999999995,0.491358025,0.027160494,0.0024691360000000002,2
2798,0.100755668,0.020151133999999998,0.005037783,0.055415617,0.057934509,0.22921914399999999,0.0,0.501259446,0.025188917,0.005037783,2
2799,0.071770335,0.009569378,0.004784689,0.045454545,0.045454545,0.313397129,0.0,0.476076555,0.031100477999999997,0.002392344,2
2800,0.068010076,0.007556675,0.0,0.025188917,0.052896725,0.29974811100000004,0.0,0.511335013,0.032745592000000004,0.002518892,2
2801,0.097883598,0.015873016,0.002645503,0.066137566,0.052910053,0.232804233,0.002645503,0.5,0.029100529,0.0,2
2802,0.087403599,0.043701799000000006,0.002570694,0.05655527,0.015424165,0.269922879,0.005141388,0.493573265,0.017994859,0.0077120819999999994,2
2803,0.09567198199999999,0.020501138999999998,0.004555809,0.047835990999999994,0.018223235,0.34624145799999995,0.004555809,0.40546697,0.0523918,0.004555809,2
2804,0.096244131,0.03286385,0.004694836,0.042253520999999995,0.063380282,0.25117370899999997,0.002347418,0.471830986,0.030516432000000003,0.004694836,2
2805,0.08530805699999999,0.030805687000000002,0.0023696679999999997,0.037914692,0.052132701,0.317535545,0.0,0.433649289,0.033175355,0.007109005,2
2806,0.06443914099999999,0.033412887999999995,0.0,0.047732697000000004,0.054892601,0.336515513,0.011933174,0.40811455799999996,0.042959427,0.0,2
2807,0.10117647099999999,0.011764706000000002,0.004705882,0.032941176,0.047058824000000006,0.23294117600000003,0.0,0.538823529,0.028235293999999998,0.002352941,2
2808,0.085714286,0.011428571,0.008571429,0.02,0.051428571,0.28,0.0,0.508571429,0.031428571,0.002857143,2
2809,0.103960396,0.007425743,0.0024752479999999998,0.014851485,0.022277228,0.242574257,0.0,0.5792079210000001,0.01980198,0.007425743,2
2810,0.1,0.0,0.00952381,0.021428571,0.028571429,0.164285714,0.0,0.666666667,0.00952381,0.0,2
2811,0.10804597699999999,0.002298851,0.0,0.018390805,0.050574713,0.209195402,0.0,0.5931034479999999,0.013793103000000001,0.004597701,2
2812,0.066508314,0.002375297,0.004750594,0.042755344,0.064133017,0.2304038,0.002375297,0.567695962,0.016627078,0.002375297,2
2813,0.130653266,0.010050251,0.0050251259999999996,0.025125627999999997,0.025125627999999997,0.173366834,0.0,0.615577889,0.012562813999999999,0.0025125629999999998,2
2814,0.118518519,0.0024691360000000002,0.0074074069999999995,0.034567901,0.022222222000000003,0.185185185,0.0,0.614814815,0.0074074069999999995,0.0074074069999999995,2
2815,0.083756345,0.012690355,0.007614213000000001,0.035532995,0.08883248699999999,0.23096446699999998,0.0,0.507614213,0.030456853,0.0025380710000000003,2
2816,0.103975535,0.009174311999999999,0.0030581040000000003,0.024464832000000002,0.021406728,0.229357798,0.0,0.590214067,0.012232416000000001,0.006116208000000001,2
2817,0.11328976,0.017429194,0.008714597,0.017429194,0.039215686,0.252723312,0.0,0.5076252720000001,0.037037037,0.006535948000000001,2
2818,0.141666667,0.010416667,0.010416667,0.025,0.041666667000000004,0.170833333,0.0,0.5875,0.0125,0.0,2
2819,0.11884058,0.0028985509999999996,0.011594203,0.020289855,0.026086957,0.220289855,0.0,0.591304348,0.005797101,0.0028985509999999996,2
2820,0.09973045800000001,0.0053908359999999995,0.0026954179999999998,0.026954178,0.016172507,0.323450135,0.0,0.49595687299999996,0.02425876,0.0053908359999999995,2
2821,0.0625,0.014705882,0.007352941,0.033088235,0.029411765,0.341911765,0.0,0.46323529399999996,0.047794118,0.0,2
2822,0.097759674,0.0,0.0,0.014256619,0.00814664,0.197556008,0.0,0.67413442,0.00610998,0.00203666,2
2823,0.09126984099999999,0.0,0.009920635,0.01984127,0.015873016,0.25,0.001984127,0.599206349,0.007936508,0.003968254,2
2824,0.082135524,0.0020533879999999997,0.0041067759999999995,0.032854209,0.034907598,0.151950719,0.0,0.68788501,0.0020533879999999997,0.0020533879999999997,2
2825,0.11685393300000001,0.006741573000000001,0.0,0.008988764,0.017977528,0.24719101100000002,0.004494382,0.570786517,0.02247191,0.004494382,2
2826,0.116402116,0.0,0.013227513,0.007936508,0.03968254,0.177248677,0.0,0.62962963,0.010582011,0.005291005,2
2827,0.08125,0.021875,0.009375,0.040625,0.040625,0.378125,0.00625,0.35,0.06875,0.003125,0
2828,0.065088757,0.017751479,0.0,0.017751479,0.038461537999999997,0.381656805,0.0,0.41715976299999996,0.047337277999999997,0.014792898999999998,2
2829,0.074626866,0.002487562,0.004975124,0.02238806,0.024875622000000003,0.19154228899999998,0.0,0.664179104,0.012437811000000002,0.002487562,2
2830,0.093994778,0.007832898000000001,0.002610966,0.028720627000000002,0.028720627000000002,0.16971279399999997,0.005221932,0.65535248,0.007832898000000001,0.0,2
2831,0.125570776,0.0,0.006849315,0.034246575,0.03652968,0.143835616,0.0,0.646118721,0.002283105,0.00456621,2
2832,0.131513648,0.0074441690000000005,0.0049627790000000005,0.029776675,0.039702232999999996,0.196029777,0.00248139,0.5732009929999999,0.012406948000000001,0.00248139,2
2833,0.10953346900000001,0.002028398,0.002028398,0.026369168,0.038539554,0.21298174399999997,0.0,0.561866126,0.042596349000000006,0.004056795,2
2834,0.11271676300000001,0.0,0.002890173,0.023121387,0.060693642,0.22543352600000002,0.002890173,0.5028901729999999,0.06936416200000001,0.0,2
2835,0.092760181,0.004524887,0.004524887,0.038461537999999997,0.018099548,0.21945701399999998,0.0,0.6176470589999999,0.004524887,0.0,2
2836,0.11946902699999999,0.004424779,0.011061946999999999,0.011061946999999999,0.022123893999999998,0.205752212,0.002212389,0.60840708,0.011061946999999999,0.004424779,2
2837,0.085846868,0.013921113999999998,0.006960556999999999,0.013921113999999998,0.016241299,0.29698375899999996,0.002320186,0.498839907,0.062645012,0.002320186,2
2838,0.095959596,0.012626263,0.005050505,0.025252525,0.017676768,0.310606061,0.002525253,0.51010101,0.02020202,0.0,2
2839,0.080729167,0.0078125,0.015625,0.041666667000000004,0.028645833,0.231770833,0.0,0.572916667,0.018229167,0.002604167,2
2840,0.07598039200000001,0.00245098,0.00245098,0.026960783999999998,0.031862745,0.25980392199999996,0.00245098,0.568627451,0.026960783999999998,0.00245098,2
2841,0.05027933,0.008379888,0.002793296,0.01396648,0.033519553,0.293296089,0.002793296,0.578212291,0.016759777,0.0,2
2842,0.08438818599999999,0.004219409,0.0,0.018987342,0.010548523,0.168776371,0.0,0.6983122359999999,0.010548523,0.004219409,2
2843,0.08510638300000001,0.007092199,0.007092199,0.028368794,0.053191489,0.294326241,0.0,0.464539007,0.04964539,0.010638298000000001,2
2844,0.118040089,0.015590200000000002,0.0,0.017817371999999998,0.046770600999999995,0.269487751,0.0,0.496659243,0.031180401,0.0044543429999999995,2
2845,0.100502513,0.010050251,0.0,0.030150754,0.040201005,0.253768844,0.0,0.5427135679999999,0.01758794,0.0050251259999999996,2
2846,0.091743119,0.025229357999999997,0.004587155999999999,0.027522936,0.064220183,0.282110092,0.0022935779999999997,0.46788990799999997,0.032110092,0.0022935779999999997,2
2847,0.062271062,0.003663004,0.005494505,0.031135531,0.047619048,0.261904762,0.0,0.5732600729999999,0.012820513,0.001831502,2
2848,0.081339713,0.002392344,0.002392344,0.011961722,0.031100477999999997,0.155502392,0.0,0.69138756,0.021531099999999997,0.002392344,2
2849,0.10185185199999999,0.015432099,0.00308642,0.024691357999999997,0.04938271599999999,0.287037037,0.0,0.487654321,0.027777778,0.00308642,2
2850,0.096590909,0.0028409090000000004,0.008522726999999999,0.034090908999999996,0.0028409090000000004,0.21875,0.0,0.630681818,0.005681818000000001,0.0,2
2851,0.035714286,0.0,0.003246753,0.025974026,0.019480518999999998,0.318181818,0.0,0.542207792,0.048701299,0.006493506,2
2852,0.049479167000000004,0.0078125,0.0078125,0.049479167000000004,0.052083332999999996,0.3203125,0.0,0.46354166700000005,0.049479167000000004,0.0,2
2853,0.061583578,0.005865103000000001,0.002932551,0.020527859,0.058651025999999995,0.363636364,0.002932551,0.434017595,0.049853372,0.0,2
2854,0.050991500999999995,0.0,0.016997167,0.033994334,0.050991500999999995,0.29178470300000003,0.0,0.538243626,0.016997167,0.0,2
2855,0.053459119000000006,0.009433961999999999,0.006289308,0.053459119000000006,0.056603774,0.330188679,0.006289308,0.468553459,0.009433961999999999,0.006289308,2
2856,0.080229226,0.005730659,0.0,0.014326648,0.065902579,0.269340974,0.005730659,0.538681948,0.020057307,0.0,2
2857,0.107023411,0.003344482,0.003344482,0.02006689,0.073578595,0.314381271,0.0,0.431438127,0.046822742,0.0,2
2858,0.063636364,0.009090909,0.0,0.021212121,0.08787878800000001,0.290909091,0.0,0.515151515,0.003030303,0.009090909,2
2859,0.100409836,0.006147540999999999,0.008196721,0.036885246000000003,0.026639344,0.239754098,0.0,0.5737704920000001,0.008196721,0.0,2
2860,0.088495575,0.004424779,0.004424779,0.017699115,0.039823009,0.245575221,0.004424779,0.581858407,0.008849558,0.004424779,2
2861,0.065830721,0.059561129000000004,0.0031347959999999996,0.02507837,0.078369906,0.310344828,0.0,0.43887147299999996,0.009404389,0.009404389,2
2862,0.075418994,0.002793296,0.005586592,0.019553073,0.072625698,0.326815642,0.005586592,0.463687151,0.025139665,0.002793296,2
2863,0.10351966900000001,0.01863354,0.00621118,0.047619048,0.035196687000000004,0.161490683,0.004140787,0.602484472,0.01863354,0.002070393,2
2864,0.10755814,0.00872093,0.0029069770000000003,0.023255814,0.058139535,0.16860465100000002,0.0,0.61627907,0.00872093,0.005813953,2
2865,0.082222222,0.02,0.0,0.017777778,0.062222222,0.342222222,0.0044444440000000005,0.42222222200000004,0.037777778,0.011111111000000002,2
2866,0.074303406,0.027863777000000003,0.003095975,0.024767802000000002,0.043343652999999996,0.32198142399999996,0.0,0.452012384,0.043343652999999996,0.009287926,2
2867,0.075688073,0.0,0.006880734,0.02293578,0.025229357999999997,0.19954128399999999,0.0,0.6490825689999999,0.018348623999999997,0.0022935779999999997,2
2868,0.112781955,0.005012531,0.002506266,0.030075188,0.052631579000000005,0.15037594,0.0,0.621553885,0.025062657000000002,0.0,2
2869,0.14174757300000002,0.0,0.0019417479999999999,0.025242717999999997,0.036893204,0.155339806,0.0,0.6368932039999999,0.0019417479999999999,0.0,2
2870,0.087804878,0.024390244,0.004878049000000001,0.019512195,0.029268292999999997,0.336585366,0.0,0.43658536600000003,0.058536585,0.002439024,2
2871,0.081967213,0.006147540999999999,0.0,0.020491803,0.026639344,0.280737705,0.00204918,0.56147541,0.018442623000000002,0.00204918,2
2872,0.088957055,0.015337423000000001,0.003067485,0.027607362000000003,0.067484663,0.279141104,0.0,0.493865031,0.024539877,0.0,2
2873,0.090069284,0.0046189379999999995,0.013856813,0.032332564,0.027713626,0.20092378800000002,0.0046189379999999995,0.6004618939999999,0.025404157000000004,0.0,2
2874,0.042857143,0.004761905,0.002380952,0.035714286,0.066666667,0.37857142899999996,0.0,0.34047619,0.126190476,0.002380952,0
2875,0.111420613,0.008356546,0.0,0.04178273,0.04735376,0.189415042,0.0,0.579387187,0.002785515,0.019498607,2
2876,0.064935065,0.00974026,0.0,0.038961038999999996,0.016233766,0.480519481,0.003246753,0.233766234,0.149350649,0.003246753,0
2877,0.054495913,0.024523161,0.005449591,0.029972752000000002,0.040871935,0.27520436,0.002724796,0.542234332,0.021798365,0.002724796,2
2878,0.099137931,0.004310345,0.00862069,0.023706897,0.034482759,0.191810345,0.0,0.5840517239999999,0.047413792999999996,0.006465517,2
2879,0.062953995,0.012106538,0.002421308,0.036319613,0.03874092,0.273607748,0.002421308,0.547215496,0.01937046,0.004842615,2
2880,0.10056926,0.007590133000000001,0.0056926,0.015180266000000001,0.028462998,0.165085389,0.0,0.6698292220000001,0.007590133000000001,0.0,2
2881,0.083900227,0.002267574,0.0,0.020408163,0.031746032,0.206349206,0.0,0.6303854879999999,0.022675737,0.002267574,2
2882,0.091764706,0.002352941,0.002352941,0.054117647000000005,0.035294118,0.131764706,0.002352941,0.6752941179999999,0.004705882,0.0,2
2883,0.083146067,0.004494382,0.0,0.026966292000000003,0.038202247,0.249438202,0.0,0.593258427,0.004494382,0.0,2
2884,0.11559139800000001,0.0,0.008064515999999999,0.021505376,0.032258065,0.247311828,0.002688172,0.551075269,0.021505376,0.0,2
2885,0.071672355,0.0,0.003412969,0.029010239,0.037542662000000004,0.18771331100000002,0.003412969,0.64334471,0.018771331000000002,0.005119454,2
2886,0.046357616,0.006622517,0.006622517,0.059602649,0.039735098999999996,0.34437086100000003,0.003311258,0.43708609299999995,0.046357616,0.009933775,2
2887,0.083870968,0.004301075,0.002150538,0.012903226,0.034408602,0.234408602,0.0,0.619354839,0.006451613,0.002150538,2
2888,0.310606061,0.0,0.041666667000000004,0.011363636000000002,0.003787879,0.060606060999999996,0.0,0.553030303,0.003787879,0.015151515,2
2889,0.053475935999999995,0.005347594000000001,0.0,0.064171123,0.026737967999999997,0.561497326,0.010695187,0.25133689800000003,0.021390374,0.005347594000000001,0
2890,0.11627907,0.023255814,0.01744186,0.046511628,0.034883721,0.38953488399999997,0.0,0.27906976699999997,0.093023256,0.0,0
2891,0.002832861,0.050991500999999995,0.0,0.031161473,0.0,0.617563739,0.0,0.028328612000000003,0.269121813,0.0,0
2892,0.024630542000000002,0.02955665,0.0,0.054187192,0.024630542000000002,0.63546798,0.004926108,0.118226601,0.108374384,0.0,0
2893,0.263803681,0.0,0.0061349690000000005,0.026584867,0.022494887999999998,0.16155419199999999,0.00408998,0.509202454,0.0061349690000000005,0.0,2
2894,0.015873016,0.007936508,0.0,0.023809524,0.0,0.666666667,0.007936508,0.08730158699999999,0.18650793699999998,0.003968254,0
2895,0.024943311,0.009070295,0.0,0.01814059,0.013605441999999999,0.682539683,0.004535147,0.133786848,0.111111111,0.002267574,0
2896,0.014893617,0.108510638,0.0,0.025531915,0.027659574,0.280851064,0.006382979,0.15531914900000002,0.376595745,0.0042553190000000005,0
2897,0.08510638300000001,0.008510638000000001,0.006382979,0.023404255,0.021276596000000002,0.17021276600000002,0.00212766,0.670212766,0.012765957,0.0,2
2898,0.091796875,0.001953125,0.009765625,0.05859375,0.021484375,0.2890625,0.0,0.517578125,0.009765625,0.0,2
2899,0.09650924,0.0020533879999999997,0.0020533879999999997,0.05338809,0.026694045,0.20328542100000002,0.0020533879999999997,0.603696099,0.008213551999999999,0.0020533879999999997,2
2900,0.122153209,0.004140787,0.00621118,0.053830228,0.039337474,0.14078674900000002,0.002070393,0.623188406,0.00621118,0.002070393,2
2901,0.07086614200000001,0.019685038999999998,0.0,0.051181102,0.013779528000000001,0.43700787399999996,0.003937008,0.30511811,0.09645669300000001,0.001968504,0
2902,0.141176471,0.001960784,0.005882353000000001,0.043137255,0.017647059,0.243137255,0.005882353000000001,0.51372549,0.023529412000000003,0.003921569000000001,2
2903,0.116424116,0.008316008,0.004158004,0.072765073,0.024948025,0.185031185,0.0,0.56964657,0.016632017,0.002079002,2
2904,0.10344827599999999,0.00907441,0.007259528,0.047186933,0.01814882,0.20508167,0.003629764,0.589836661,0.014519056,0.001814882,2
2905,0.008818342,0.458553792,0.0,0.014109347,0.017636684,0.084656085,0.005291005,0.045855379,0.36331569700000005,0.001763668,3
2906,0.093617021,0.012765957,0.006382979,0.078723404,0.023404255,0.23617021300000002,0.00212766,0.531914894,0.014893617,0.0,2
2907,0.138408304,0.006920415,0.006920415,0.041522491,0.015570934,0.162629758,0.0,0.60899654,0.017301038,0.0017301039999999999,2
2908,0.114864865,0.0,0.0067567569999999995,0.058558559,0.011261261000000002,0.195945946,0.0,0.596846847,0.013513513999999999,0.002252252,2
2909,0.14757709300000002,0.019823788999999998,0.00660793,0.074889868,0.028634361,0.22246696,0.002202643,0.488986784,0.004405286,0.004405286,2
2910,0.09375,0.10416666699999999,0.0020833329999999997,0.04375,0.029166667,0.108333333,0.0,0.572916667,0.045833333,0.0,2
2911,0.109936575,0.002114165,0.010570825,0.048625793,0.016913319,0.353065539,0.002114165,0.37843551799999997,0.076109937,0.002114165,2
2912,0.079722704,0.031195841000000002,0.0,0.09705372599999999,0.034662045,0.232235702,0.0,0.481802426,0.039861352,0.003466205,2
2913,0.15819209,0.0,0.005649718000000001,0.030131827000000003,0.011299435,0.156308851,0.0,0.6290018829999999,0.007532957,0.0018832389999999999,2
2914,0.135135135,0.0,0.005405405,0.023423423,0.01981982,0.2,0.0,0.6126126129999999,0.0018018020000000001,0.0018018020000000001,2
2915,0.038321167999999996,0.332116788,0.0,0.051094890999999996,0.00729927,0.11496350400000001,0.005474453000000001,0.20620438,0.23722627699999999,0.00729927,3
2916,0.10912698400000001,0.001984127,0.017857143,0.051587302,0.033730158999999996,0.111111111,0.0,0.670634921,0.003968254,0.0,2
2917,0.080851064,0.0042553190000000005,0.0,0.121276596,0.012765957,0.319148936,0.0,0.408510638,0.05106383,0.00212766,2
2918,0.099206349,0.003968254,0.003968254,0.029761905,0.045634920999999995,0.287698413,0.009920635,0.47420634899999997,0.03968254,0.005952381,2
2919,0.082840237,0.007889545999999999,0.0039447729999999995,0.039447732,0.061143984000000005,0.214990138,0.001972387,0.568047337,0.01183432,0.007889545999999999,2
2920,0.015332198,0.0,0.0,0.023850085,0.008517888000000001,0.735945486,0.003407155,0.10732538300000001,0.103918228,0.0017035779999999999,0
2921,0.009560229,0.0,0.978967495,0.0,0.0,0.0038240920000000003,0.0,0.0019120460000000001,0.0019120460000000001,0.0038240920000000003,1
2922,0.002040816,0.002040816,0.9755102040000001,0.0,0.0,0.0,0.002040816,0.006122449,0.002040816,0.010204082,1
2923,0.004975124,0.0,0.97761194,0.002487562,0.002487562,0.0,0.0,0.007462687,0.002487562,0.002487562,1
2924,0.010660981000000002,0.0,0.985074627,0.0,0.0,0.0,0.0021321960000000003,0.0021321960000000003,0.0,0.0,1
2925,0.0019047620000000002,0.0,0.9885714290000001,0.0,0.0,0.0,0.0,0.005714286,0.0019047620000000002,0.0019047620000000002,1
2926,0.004728132,0.0,0.971631206,0.002364066,0.0,0.004728132,0.0,0.007092199,0.0,0.009456265,1
2927,0.00265252,0.0,0.9840848809999999,0.0,0.0,0.00530504,0.0,0.0,0.00265252,0.00530504,1
2928,0.014619883,0.043859649,0.0,0.16374269,0.00877193,0.608187135,0.01754386,0.040935673,0.102339181,0.0,0
2929,0.013888889,0.006944444,0.003472222,0.041666667000000004,0.013888889,0.680555556,0.020833333,0.048611111,0.170138889,0.0,0
2930,0.013100437,0.030567686,0.0,0.03930131,0.0,0.659388646,0.017467249,0.087336245,0.152838428,0.0,0
2931,0.030136986,0.005479451999999999,0.679452055,0.0,0.021917807999999997,0.063013699,0.0,0.17260274,0.0027397259999999996,0.024657534,1
2932,0.103174603,0.0,0.761904762,0.0,0.002645503,0.021164021,0.0,0.092592593,0.0,0.018518519,1
2933,0.130136986,0.002283105,0.5639269410000001,0.006849315,0.00456621,0.020547945,0.0,0.257990868,0.0,0.01369863,1
2934,0.106598985,0.0,0.76142132,0.0,0.0025380710000000003,0.0050761420000000005,0.0,0.109137056,0.0,0.015228426000000002,1
2935,0.09424083800000001,0.0,0.7356020940000001,0.0,0.0,0.06544502599999999,0.0,0.073298429,0.002617801,0.028795812,1
2936,0.030162413,0.0,0.716937355,0.0,0.0,0.102088167,0.0,0.14385150800000002,0.0,0.006960556999999999,1
2937,0.14537444900000002,0.0,0.504405286,0.002202643,0.002202643,0.00660793,0.002202643,0.31277533,0.002202643,0.022026432000000002,1
2938,0.004784689,0.019138756,0.0,0.102870813,0.002392344,0.5622009570000001,0.011961722,0.011961722,0.284688995,0.0,0
2939,0.022222222000000003,0.0,0.933333333,0.0,0.0,0.0,0.0037037040000000004,0.025925926000000002,0.0037037040000000004,0.011111111000000002,1
2940,0.107142857,0.0,0.0,0.022321429,0.022321429,0.20982142899999998,0.004464286,0.553571429,0.07589285700000001,0.004464286,2
2941,0.030888031,0.0038610040000000003,0.0,0.027027027000000002,0.054054054000000004,0.567567568,0.011583012,0.22779922800000002,0.06949806900000001,0.007722008000000001,0
2942,0.0,0.097674419,0.0,0.455813953,0.004651163,0.209302326,0.18139534899999998,0.009302326,0.03255814,0.009302326,0
2943,0.085365854,0.003484321,0.00174216,0.045296167000000005,0.015679443,0.259581882,0.003484321,0.5592334489999999,0.024390244,0.00174216,2
2944,0.0,0.061068702,0.0,0.6832061070000001,0.0,0.21755725199999998,0.030534351,0.0,0.007633588,0.0,0
2945,0.20603015100000002,0.0,0.007537688000000001,0.015075377,0.015075377,0.100502513,0.0,0.6532663320000001,0.0025125629999999998,0.0,2
2946,0.047368420999999994,0.005263158,0.0,0.044736842,0.028947367999999998,0.342105263,0.0,0.5210526320000001,0.002631579,0.007894736999999999,2
2947,0.022633745,0.032921811,0.002057613,0.04526749,0.00617284,0.606995885,0.014403292,0.158436214,0.10905349800000001,0.002057613,0
2948,0.026699029,0.009708738,0.004854369,0.02184466,0.046116505,0.49757281600000003,0.004854369,0.20145631100000003,0.17961165,0.0072815530000000005,0
